ASVid,domain,phylum,class,order,family,genus,species
s16094,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,
s17936,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Chroococcidiopsis polansiana CCMP1489
s17937,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Myxosarcina sp. LEGE 06146
s1919,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
s1927,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,
s1951,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
s1980,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,
s6518,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
s7386,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Chroococcidiopsis PCC6712,uncultured cyanobacterium
s7388,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Chroococcidiopsis PCC6712,uncultured cyanobacterium
s7389,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Chroococcidiopsis PCC6712,Hyella patelloides LEGE 07179
s9807,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
s9875,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured compost bacterium
s9917,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10388,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,
t10390,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10391,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10392,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10401,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10404,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10406,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10409,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Stanieria sp. PCC 7302
t10412,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10413,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10417,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
t10424,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10425,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured bacterium
t10427,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
t11718,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Chroococcidiopsis sp. CCMP2733
t11719,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Stanieria sp. UE7A
t11721,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Stanieria sp. UE7A
t13780,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
t15618,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,uncultured compost bacterium
t5033,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC7319,Pleurocapsa sp.
s10300,Unknown,,,,,,
s10729,Unknown,,,,,,
s11431,Unknown,,,,,,
s12755,Unknown,,,,,,
s12756,Unknown,,,,,,
s1453,Unknown,,,,,,
s15561,Unknown,,,,,,
s15809,Unknown,,,,,,
s15971,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,
s15978,Bacteria,Actinobacteria,Actinobacteria,PeM15,,,
s16169,Unknown,,,,,,
s16907,Unknown,,,,,,
s17656,Unknown,,,,,,
s1935,Unknown,,,,,,
s1941,Unknown,,,,,,
s2254,Unknown,,,,,,
s2261,Unknown,,,,,,
s258,Unknown,,,,,,
s2606,Unknown,,,,,,
s460,Unknown,,,,,,
s472,Unknown,,,,,,
s7459,Unknown,,,,,,
s8449,Unknown,,,,,,
s8918,Unknown,,,,,,
s8979,Unknown,,,,,,
s9310,Unknown,,,,,,
s961,Unknown,,,,,,
s9665,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,
s9983,Unknown,,,,,,
t10080,Unknown,,,,,,
t10086,Unknown,,,,,,
t10277,Unknown,,,,,,
t10317,Unknown,,,,,,
t10525,Unknown,,,,,,
t10526,Unknown,,,,,,
t10872,Unknown,,,,,,
t11022,Unknown,,,,,,
t11086,Unknown,,,,,,
t11153,Unknown,,,,,,
t11155,Unknown,,,,,,
t11547,Unknown,,,,,,
t11630,Unknown,,,,,,
t11637,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,,,
t11716,Unknown,,,,,,
t11990,Unknown,,,,,,
t12143,Unknown,,,,,,
t12148,Unknown,,,,,,
t12174,Unknown,,,,,,
t12889,Unknown,,,,,,
t12893,Unknown,,,,,,
t12894,Unknown,,,,,,
t13126,Unknown,,,,,,
t13272,Unknown,,,,,,
t13281,Unknown,,,,,,
t13282,Unknown,,,,,,
t1342,Unknown,,,,,,
t1374,Unknown,,,,,,
t1378,Unknown,,,,,,
t1402,Unknown,,,,,,
t14226,Unknown,,,,,,
t14227,Unknown,,,,,,
t14359,Unknown,,,,,,
t14744,Bacteria,Planctomycetes,OM190,uncultured planctomycete,,,
t14745,Bacteria,Planctomycetes,OM190,uncultured bacterium,,,
t1479,Unknown,,,,,,
t15168,Unknown,,,,,,
t15427,Unknown,,,,,,
t15480,Unknown,,,,,,
t15488,Unknown,,,,,,
t15607,Unknown,,,,,,
t15614,Unknown,,,,,,
t15622,Unknown,,,,,,
t1591,Unknown,,,,,,
t1688,Unknown,,,,,,
t2112,Unknown,,,,,,
t2113,Unknown,,,,,,
t2114,Unknown,,,,,,
t2638,Unknown,,,,,,
t2641,Unknown,,,,,,
t2845,Unknown,,,,,,
t2929,Unknown,,,,,,
t3044,Unknown,,,,,,
t3051,Unknown,,,,,,
t3130,Unknown,,,,,,
t3131,Unknown,,,,,,
t3697,Unknown,,,,,,
t3914,Unknown,,,,,,
t3994,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,
t3995,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,
t4136,Unknown,,,,,,
t4137,Unknown,,,,,,
t4242,Unknown,,,,,,
t4355,Unknown,,,,,,
t4522,Unknown,,,,,,
t4527,Unknown,,,,,,
t4655,Unknown,,,,,,
t4659,Unknown,,,,,,
t4664,Unknown,,,,,,
t4834,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,
t4873,Bacteria,Actinobacteria,Actinobacteria,PeM15,,,
t4992,Unknown,,,,,,
t5367,Unknown,,,,,,
t542,Unknown,,,,,,
t5466,Unknown,,,,,,
t5467,Unknown,,,,,,
t5487,Unknown,,,,,,
t5489,Unknown,,,,,,
t5515,Unknown,,,,,,
t5596,Unknown,,,,,,
t5617,Unknown,,,,,,
t5618,Unknown,,,,,,
t5684,Unknown,,,,,,
t5799,Unknown,,,,,,
t5824,Unknown,,,,,,
t5825,Unknown,,,,,,
t5827,Unknown,,,,,,
t5831,Unknown,,,,,,
t5884,Unknown,,,,,,
t5901,Unknown,,,,,,
t5935,Unknown,,,,,,
t5968,Unknown,,,,,,
t614,Unknown,,,,,,
t6202,Unknown,,,,,,
t6437,Unknown,,,,,,
t6438,Unknown,,,,,,
t6442,Unknown,,,,,,
t66,Unknown,,,,,,
t6615,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,
t6657,Unknown,,,,,,
t6997,Unknown,,,,,,
t7107,Unknown,,,,,,
t7115,Unknown,,,,,,
t7962,Unknown,,,,,,
t8093,Unknown,,,,,,
t824,Unknown,,,,,,
t825,Unknown,,,,,,
t842,Unknown,,,,,,
t8538,Unknown,,,,,,
t8539,Unknown,,,,,,
t8575,Unknown,,,,,,
t8637,Unknown,,,,,,
t8682,Unknown,,,,,,
t8694,Unknown,,,,,,
t8698,Unknown,,,,,,
t8739,Unknown,,,,,,
t8743,Unknown,,,,,,
t8755,Unknown,,,,,,
t8775,Unknown,,,,,,
t8796,Unknown,,,,,,
t8846,Unknown,,,,,,
t887,Unknown,,,,,,
t8885,Unknown,,,,,,
t8888,Unknown,,,,,,
t8896,Unknown,,,,,,
t8958,Unknown,,,,,,
t8961,Unknown,,,,,,
t8970,Unknown,,,,,,
t8972,Unknown,,,,,,
t9036,Unknown,,,,,,
t9046,Unknown,,,,,,
t913,Unknown,,,,,,
t9197,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
t9205,Unknown,,,,,,
t9607,Unknown,,,,,,
t964,Unknown,,,,,,
t9956,Unknown,,,,,,
